year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Belgium;Brussels;;1.944.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;New Zealand;Auckland;;1.310.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Denmark;Copenhagen;;1.218.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Finland;Helsinki;;1.159.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Netherlands;Amsterdam;;1.050.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Russia;Moscow;;15.788.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Russia;St. Petersburg;;4.899.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Mexico;Guadalajara;;4.567.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Colombia;Medellin;;3.732.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Brazil;Sao Paulo;;20.568.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Brazil;Brasilia;;2.394.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
2013;;population_estimate;Population estimate of urban agglomeration;1000;;;Guyana;Gerogetown;;135.000;Table 5 Population Density of Urban Agglomerations in Selected Cities
