year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;El Salvador;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;French Guiana;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Grenada;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Guadeloupe;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Guatemala;;;48,1;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Guyana;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Haiti;;;93,4;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Honduras;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Jamaica;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Mexico;;;19,9;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Nicaragua;;;60,0;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Panama;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Paraguay;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Peru;;;46,2;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Saint Lucia;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Suriname;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Trinidad and Tobago;;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2000;;slum_proportion_living_urban;"Slum proportion living in urban area""s";p;;;Venezuela (Bolivarian Republic of);;; ;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
