year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Sierra Leone;Freetown;;3,53;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Somalia;Muqdisho (Mogadishu);;6,36;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;South Africa;Cape Town;;1,60;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;South Africa;Durban;;1,61;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;South Africa;Ekurhuleni (East Rand);;1,65;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;South Africa;Johannesburg;;1,61;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;South Africa;Port Elizabeth;;1,76;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;South Africa;Pretoria;;1,78;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;South Africa;Vereeniging;;1,81;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Sudan;Al-Khartum (Khartoum);;2,89;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Togo;Lomé;;3,92;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Tunisia;Tunis;;1,85;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Uganda;Kampala;;5,16;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;United Republic of Tanzania;Dar es Salaam;;5,08;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Zambia;Lusaka;;4,75;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Zimbabwe;Harare;;2,66;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Afghanistan;Kabul;;3,04;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Armenia;Yerevan;;0,66;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Azerbaijan;Baku;;2,53;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Bangladesh;Chittagong;;3,17;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Bangladesh;Dhaka;;2,96;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Bangladesh;Khulna;;3,34;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Bangladesh;Rajshahi;;3,46;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;Cambodia;Phnum Pénh (Phnom Penh);;2,61;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Anshan, Liaoning;;2,27;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Anyang;;1,96;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Baoding;;2,67;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Baoji;;3,24;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Baotou;;1,83;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Beijing;;3,26;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Bengbu;;2,87;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Benxi;;1,95;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Changchun;;2,66;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Changde;;2,42;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Changsha, Hunan;;3,31;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Changshu;;2,89;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Changzhou, Jiangsu;;3,17;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Chengdu;;3,50;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Chifeng;;2,42;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Chongqing;;2,49;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Cixi;;2,12;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Dalian;;2,07;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Dandong;;2,16;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Daqing;;3,27;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Datong, Shanxi;;2,71;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Dongguan, Guangdong;;2,04;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Dongying;;3,61;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Foshan;;3,61;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Fushun, Liaoning;;1,29;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Fuxin;;2,48;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Fuyang;;2,22;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Fuzhou, Fujian;;3,13;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Guangzhou, Guangdong;;3,01;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Guilin;;2,65;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Guiyang;;2,72;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Haerbin;;3,07;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Haicheng;;2,52;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Haikou;;2,56;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Handan;;3,72;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Hangzhou;;3,91;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Hefei;;4,75;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Hengyang;;3,09;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Hohhot;;3,29;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Huai'an;;3,63;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Huaibei;;3,75;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Huainan;;2,84;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Huangshi;;2,17;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Huizhou;;4,23;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Huludao;;3,61;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Huzhou;;3,30;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jiamusi;;2,86;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jiangmen;;2,63;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jiangyin;;3,03;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jiaozuo;;2,45;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jiaxing;;4,29;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jilin;;2,77;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jinan, Shandong;;2,97;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jingzhou;;2,92;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jining, Shandong;;3,09;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jinjiang;;4,72;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jinzhou;;1,84;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jiujiang;;3,99;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Jixi, Heilongjiang;;2,60;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Kaohsiung;;1,29;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2010;2010-2020;avg_annual_rate_change_percentage_urban;Annual urban population change %;p;;;China;Kunming;;2,55;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
